0 0.134052
100 0.753195
200 0.825357
300 0.842897
400 0.873716
500 0.851666
600 0.880732
700 0.905287
800 0.896016
900 0.914057
1000 0.924079
1100 0.936357
1200 0.950639
1300 0.950388
1400 0.945377
1500 0.970935
1600 0.976698
1700 0.985217
1800 0.985968
1900 0.981458
2000 0.990228
2100 0.991982
2200 0.990228
2300 0.991481
2400 0.991982
2500 0.994488
2600 0.993736
2700 0.99549
2800 0.992734
2900 0.993485
3000 0.996993
3100 0.985718
3200 0.995991
3300 0.99549
3400 0.991731
3500 0.995991
3600 0.992734
3700 0.992233
3800 0.975445
3900 0.993736
4000 0.994738
4100 0.988474
4200 0.993485
4300 0.993736
4400 0.992233
4500 0.994989
4600 0.975194
4700 0.991481
4800 0.994488
4900 0.994738
5000 0.98647
5100 0.990729
5200 0.990729
5300 0.989226
5400 0.992984
5500 0.992734
5600 0.993986
5700 0.994488
5800 0.99549
5900 0.99574
6000 0.989727
6100 0.975445
6200 0.944625
6300 0.989476
6400 0.993986
6500 0.997244
6600 0.988223
6700 0.991731
