0 0.102481
100 0.733651
200 0.660486
300 0.689802
400 0.876221
500 0.883488
600 0.914057
700 0.899774
800 0.941619
900 0.966424
1000 0.979203
1100 0.983713
1200 0.98672
1300 0.990228
1400 0.988725
1500 0.992233
1600 0.992734
1700 0.992984
1800 0.994488
1900 0.993485
2000 0.99574
2100 0.994488
2200 0.995239
2300 0.993986
2400 0.996242
2500 0.996242
2600 0.996492
2700 0.996492
2800 0.994237
2900 0.995991
3000 0.994989
3100 0.996743
3200 0.995991
3300 0.996242
3400 0.996492
3500 0.996743
3600 0.996743
3700 0.993485
3800 0.996242
3900 0.99549
4000 0.996743
4100 0.997244
4200 0.997244
4300 0.99574
4400 0.996242
4500 0.997244
4600 0.996993
4700 0.995991
4800 0.997244
4900 0.996993
5000 0.996993
5100 0.99574
5200 0.987973
5300 0.997244
5400 0.99574
5500 0.997494
5600 0.997745
5700 0.997244
5800 0.997494
5900 0.996242
6000 0.997244
6100 0.997494
6200 0.997494
6300 0.997494
6400 0.996993
6500 0.996993
6600 0.997745
6700 0.997244
6800 0.997244
6900 0.997745
7000 0.997745
7100 0.997494
7200 0.995991
7300 0.996743
7400 0.994989
7500 0.997244
7600 0.99574
7700 0.997745
7800 0.997244
7900 0.992984
8000 0.996242
8100 0.997745
8200 0.997494
8300 0.997494
8400 0.996492
8500 0.996743
8600 0.997745
8700 0.997494
8800 0.997494
8900 0.995991
9000 0.997494
9100 0.997494
9200 0.997494
9300 0.997244
9400 0.997244
9500 0.997244
9600 0.997494
9700 0.997244
9800 0.997745
9900 0.997494
10000 0.997244
10100 0.997494
10200 0.996993
10300 0.997494
10400 0.996743
10500 0.996492
10600 0.996492
10700 0.997494
10800 0.997244
10900 0.997244
11000 0.997494
11100 0.996993
11200 0.996993
11300 0.996993
11400 0.997745
11500 0.997244
11600 0.996743
11700 0.997494
11800 0.997494
11900 0.997494
12000 0.996993
12100 0.997494
12200 0.996492
12300 0.996743
12400 0.997244
12500 0.996743
12600 0.996492
12700 0.997494
12800 0.997494
12900 0.997244
13000 0.997745
13100 0.997494
13200 0.997494
13300 0.996993
13400 0.996993
13500 0.996492
13600 0.997244
13700 0.993986
13800 0.997244
13900 0.99574
14000 0.997244
14100 0.997494
14200 0.997494
14300 0.997494
14400 0.997244
14500 0.997745
14600 0.996743
14700 0.997494
14800 0.997745
14900 0.997745
15000 0.997244
15100 0.996242
15200 0.996492
15300 0.997745
15400 0.997494
15500 0.997745
15600 0.997494
15700 0.997745
15800 0.996993
15900 0.997745
16000 0.997244
16100 0.996993
16200 0.996492
16300 0.997244
16400 0.996743
16500 0.99574
16600 0.997244
